Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00      202     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::__normal_iterator(std::vector<int, std::allocator<int> >* const&)
  0.00      0.00     0.00      191     0.00     0.00  void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00      191     0.00     0.00  void std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00      191     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::push_back(std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00      190     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() const
  0.00      0.00     0.00      188     0.00     0.00  std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_begin()
  0.00      0.00     0.00      184     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const
  0.00      0.00     0.00      179     0.00     0.00  std::_Rb_tree_const_iterator<std::vector<int, std::allocator<int> > >::_Rb_tree_const_iterator(std::_Rb_tree_node_base const*)
  0.00      0.00     0.00      178     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator()
  0.00      0.00     0.00      178     0.00     0.00  std::allocator<int>::allocator()
  0.00      0.00     0.00      177     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00      177     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base()
  0.00      0.00     0.00      177     0.00     0.00  std::vector<int, std::allocator<int> >::vector()
  0.00      0.00     0.00      170     0.00     0.00  std::set<std::vector<int, std::allocator<int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::end() const
  0.00      0.00     0.00      170     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::max_size() const
  0.00      0.00     0.00      170     0.00     0.00  std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::end() const
  0.00      0.00     0.00      170     0.00     0.00  std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.00     0.00      170     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.00     0.00      170     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
  0.00      0.00     0.00      170     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_do_relocate(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>)
  0.00      0.00     0.00      170     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_use_relocate()
  0.00      0.00     0.00      170     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_nothrow_relocate(std::integral_constant<bool, true>)
  0.00      0.00     0.00      170     0.00     0.00  std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::_Alloc_node::_Alloc_node(std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >&)
  0.00      0.00     0.00      170     0.00     0.00  std::vector<int, std::allocator<int> >* std::__relocate_a<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
  0.00      0.00     0.00      170     0.00     0.00  std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
  0.00      0.00     0.00      170     0.00     0.00  std::operator!=(std::_Rb_tree_const_iterator<std::vector<int, std::allocator<int> > > const&, std::_Rb_tree_const_iterator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.00     0.00      168     0.00     0.00  valid_sum(std::vector<int, std::allocator<int> >)
  0.00      0.00     0.00      167     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long)
  0.00      0.00     0.00      161     0.00     0.00  break_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >&)
  0.00      0.00     0.00      161     0.00     0.00  std::_Rb_tree_const_iterator<std::vector<int, std::allocator<int> > >::operator*() const
  0.00      0.00     0.00      161     0.00     0.00  std::_Rb_tree_const_iterator<std::vector<int, std::allocator<int> > >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.00     0.00      161     0.00     0.00  std::_Rb_tree_const_iterator<std::vector<int, std::allocator<int> > >::operator++(int)
  0.00      0.00     0.00      161     0.00     0.00  std::set<std::vector<int, std::allocator<int> >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::insert(std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00      161     0.00     0.00  std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::vector<int, std::allocator<int> > >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::vector<int, std::allocator<int> > >*&, std::_Rb_tree_node_base*&)
  0.00      0.00     0.00      161     0.00     0.00  std::pair<std::_Rb_tree_iterator<std::vector<int, std::allocator<int> > >, bool>::pair<std::_Rb_tree_iterator<std::vector<int, std::allocator<int> > >, bool, true>(std::_Rb_tree_iterator<std::vector<int, std::allocator<int> > >&&, bool&&)
  0.00      0.00     0.00      161     0.00     0.00  std::pair<std::_Rb_tree_const_iterator<std::vector<int, std::allocator<int> > >, bool>::pair<std::_Rb_tree_iterator<std::vector<int, std::allocator<int> > >&, bool&, true>(std::_Rb_tree_iterator<std::vector<int, std::allocator<int> > >&, bool&)
  0.00      0.00     0.00      161     0.00     0.00  std::_Rb_tree_iterator<std::vector<int, std::allocator<int> > > std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_<std::vector<int, std::allocator<int> > const&, std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::vector<int, std::allocator<int> > const&, std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::_Alloc_node&)
  0.00      0.00     0.00      161     0.00     0.00  std::_Rb_tree_node<std::vector<int, std::allocator<int> > >* std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_clone_node<std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::_Alloc_node>(std::_Rb_tree_node<std::vector<int, std::allocator<int> > > const*, std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::_Alloc_node&)
  0.00      0.00     0.00      161     0.00     0.00  std::pair<std::_Rb_tree_iterator<std::vector<int, std::allocator<int> > >, bool> std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_insert_unique<std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00      161     0.00     0.00  std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_insert_unique_pos(std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00      161     0.00     0.00  std::_Rb_tree<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::_Identity<std::vector<int, std::allocator<int> > >, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_left(std::_Rb_tree_node_base const*)
  0.00      0.00     0.00      161     0.00     0.00  bool std::next_permutation<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.00     0.00      161     0.00     0.00  bool std::__next_permutation<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter)
  0.00      0.00     0.00      161     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&)
  0.00      0.00     0.00      161     0.00     0.00  std::_Rb_tree_node<std::vector<int, std::allocator<int> > >*& std::forward<std::_Rb_tree_node<std::vector<int, std::allocator<int> > >*&>(std::remove_reference<std::_Rb_tree_node<std::vector<int, std::allocator<int> > >*&>::type&)
  0.00      0.00     0.00      161     0.00     0.00  std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&)
  0.00      0.00     0.00      161     0.00     0.00  std::_Rb_tree_iterator<std::vector<int, std::allocator<int> > >& std::forward<std::_Rb_tree_iterator<std::vector<int, std::allocator<int> > >&>(std::remove_reference<std::_Rb_tree_iterator<std::vector<int, std::allocator<int> > >&>::type&)
  0.00      0.00     0.00      161     0.00     0.00  bool& std::forward<bool&>(std::remove_reference<bool&>::type&)
  0.00      0.00     0.00      161     0.00     0.00  std::_Rb_tree_iterator<std::vector<int, std::allocator<int> > >&& std::forward<std::_Rb_tree_iterator<std::vector<int, std::allocator<int> > > >(std::remove_reference<std::_Rb_tree_iterator<std::vector<int, std::allocator<int> > > >::type&)
  0.00      0.00     0.00      161     0.00     0.00  bool&& std::forward<bool>(std::remove_reference<bool>::type&)
